start_id,relation,end_name
Q83174_1975,IS_INSTANCE_OF,Nobel Prize in Literature
Eugenio Montale,IS_CITIZEN_OF,Kingdom of Italy
Eugenio Montale,IS_CITIZEN_OF,Italy
Eugenio Montale,WORKS_AS,prose writer
Eugenio Montale,WORKS_AS,literary critic
Eugenio Montale,WORKS_AS,music critic
Eugenio Montale,WORKS_AS,journalist
Eugenio Montale,WORKS_AS,editor
Eugenio Montale,WORKS_AS,translator
Eugenio Montale,WORKS_AS,librarian
Eugenio Montale,WORKS_AS,politician
Eugenio Montale,WORKS_AS,poet
Eugenio Montale,EMPLOYED_BY,Gabinetto Vieusseux
Eugenio Montale,HOLDS_POSITION,Italian senator for life
Jacinto Benavente,RECEIVED,Q83184_1922
Q83184_1922,IS_INSTANCE_OF,Nobel Prize in Literature
Jacinto Benavente,IS_CITIZEN_OF,Spain
Jacinto Benavente,WORKS_AS,film director
Jacinto Benavente,WORKS_AS,journalist
Jacinto Benavente,WORKS_AS,playwright
Jacinto Benavente,WORKS_AS,politician
Jacinto Benavente,WORKS_AS,poet
Jacinto Benavente,WORKS_AS,lawyer
Jacinto Benavente,WORKS_AS,writer
Jacinto Benavente,EDUCATED_AT,Complutense University of Madrid
Jacinto Benavente,IS_MEMBER_OF,Royal Spanish Academy
Jacinto Benavente,HOLDS_POSITION,member of the Congress of Deputies
Joseph Brodsky,RECEIVED,Q862_1987
Q862_1987,IS_INSTANCE_OF,Nobel Prize in Literature
Joseph Brodsky,IS_CITIZEN_OF,United States
Joseph Brodsky,IS_CITIZEN_OF,statelessness
Joseph Brodsky,IS_CITIZEN_OF,Soviet Union
Joseph Brodsky,WORKS_AS,writer
Joseph Brodsky,WORKS_AS,essayist
Joseph Brodsky,WORKS_AS,lecturer
Joseph Brodsky,WORKS_AS,dramaturge
Joseph Brodsky,WORKS_AS,translator
Joseph Brodsky,WORKS_AS,playwright
Joseph Brodsky,WORKS_AS,poet
Joseph Brodsky,WORKS_IN_FIELD,translation from English
Joseph Brodsky,WORKS_IN_FIELD,translation from Polish
Joseph Brodsky,WORKS_IN_FIELD,translation from Spanish
Joseph Brodsky,WORKS_IN_FIELD,literary activity
Joseph Brodsky,WORKS_IN_FIELD,literary translation
Joseph Brodsky,WORKS_IN_FIELD,poetry
Joseph Brodsky,WORKS_IN_FIELD,drama
Joseph Brodsky,WORKS_IN_FIELD,belletristic literature
Joseph Brodsky,WORKS_IN_FIELD,lyric poetry
Joseph Brodsky,EDUCATED_AT,Clare Hall
Joseph Brodsky,EDUCATED_AT,Annenschule
Joseph Brodsky,EMPLOYED_BY,University of Michigan
Joseph Brodsky,EMPLOYED_BY,Mount Holyoke College
Joseph Brodsky,IS_MEMBER_OF,American Academy of Arts and Sciences
Joseph Brodsky,IS_MEMBER_OF,American Academy of Arts and Letters
Joseph Brodsky,IS_MEMBER_OF,Bavarian Academy of Fine Arts
Mo Yan,RECEIVED,Q8998_2012
Q8998_2012,IS_INSTANCE_OF,Nobel Prize in Literature
Mo Yan,IS_CITIZEN_OF,People's Republic of China
Mo Yan,WORKS_AS,novelist
Mo Yan,WORKS_AS,teacher
Mo Yan,WORKS_AS,writer
Mo Yan,WORKS_AS,screenwriter
Mo Yan,EDUCATED_AT,People's Liberation Army Academy of Art
Mo Yan,EDUCATED_AT,Beijing Normal University
Mo Yan,HOLDS_POSITION,member of the National Committee of the Chinese People's Political Consultative Conference
Pär Lagerkvist,RECEIVED,Q93137_1951
Q93137_1951,IS_INSTANCE_OF,Nobel Prize in Literature
Pär Lagerkvist,IS_CITIZEN_OF,Sweden
Pär Lagerkvist,WORKS_AS,autobiographer
Pär Lagerkvist,WORKS_AS,essayist
Pär Lagerkvist,WORKS_AS,playwright
Pär Lagerkvist,WORKS_AS,poet
Pär Lagerkvist,WORKS_AS,writer
Pär Lagerkvist,WORKS_AS,screenwriter
Pär Lagerkvist,WORKS_IN_FIELD,literature
Pär Lagerkvist,EDUCATED_AT,Uppsala University
Pär Lagerkvist,IS_MEMBER_OF,Swedish Academy
Pär Lagerkvist,HOLDS_POSITION,seat 8 of the Swedish Academy
Eugene O'Neill,RECEIVED,Q93157_1936
Q93157_1936,IS_INSTANCE_OF,Nobel Prize in Literature
Eugene O'Neill,IS_CITIZEN_OF,United States
Eugene O'Neill,WORKS_AS,playwright
Eugene O'Neill,WORKS_AS,writer
Eugene O'Neill,WORKS_AS,screenwriter
Eugene O'Neill,EDUCATED_AT,Princeton University
Eugene O'Neill,IS_MEMBER_OF,American Academy of Arts and Letters
Seamus Heaney,RECEIVED,Q93356_1995
Q93356_1995,IS_INSTANCE_OF,Nobel Prize in Literature
Seamus Heaney,IS_CITIZEN_OF,Ireland
Seamus Heaney,WORKS_AS,actor
Seamus Heaney,WORKS_AS,linguist
Seamus Heaney,WORKS_AS,university teacher
Seamus Heaney,WORKS_AS,author
Seamus Heaney,WORKS_AS,translator
Seamus Heaney,WORKS_AS,playwright
Seamus Heaney,WORKS_AS,poet
Seamus Heaney,WORKS_AS,writer
Seamus Heaney,WORKS_IN_FIELD,poetry
Seamus Heaney,EDUCATED_AT,St Columb's College
Seamus Heaney,EDUCATED_AT,Bates College
Seamus Heaney,EDUCATED_AT,Queen's University Belfast
Seamus Heaney,EMPLOYED_BY,Harvard University
Seamus Heaney,EMPLOYED_BY,University of California
Seamus Heaney,EMPLOYED_BY,Berkeley
Seamus Heaney,IS_MEMBER_OF,American Academy of Arts and Sciences
Seamus Heaney,IS_MEMBER_OF,Academia Europaea
Seamus Heaney,IS_MEMBER_OF,Aosdána
Seamus Heaney,IS_MEMBER_OF,Royal Society of Literature
Seamus Heaney,IS_MEMBER_OF,Royal Irish Academy
Jean-Paul Sartre,RECEIVED,Q9364_1964
Q9364_1964,IS_INSTANCE_OF,Nobel Prize in Literature
Jean-Paul Sartre,IS_CITIZEN_OF,France
Jean-Paul Sartre,WORKS_AS,peace activist
Jean-Paul Sartre,WORKS_AS,political writer
Jean-Paul Sartre,WORKS_AS,epistemologist
Jean-Paul Sartre,WORKS_AS,essayist
Jean-Paul Sartre,WORKS_AS,philosopher
Jean-Paul Sartre,WORKS_AS,novelist
Jean-Paul Sartre,WORKS_AS,literary critic
Jean-Paul Sartre,WORKS_AS,opinion journalist
Jean-Paul Sartre,WORKS_AS,lyricist
Jean-Paul Sartre,WORKS_AS,resistance fighter
Jean-Paul Sartre,WORKS_AS,biographer
Jean-Paul Sartre,WORKS_AS,playwright
Jean-Paul Sartre,WORKS_AS,intellectual
Jean-Paul Sartre,WORKS_AS,writer
Jean-Paul Sartre,WORKS_AS,screenwriter
Jean-Paul Sartre,WORKS_IN_FIELD,politics
Jean-Paul Sartre,WORKS_IN_FIELD,ethics
Jean-Paul Sartre,WORKS_IN_FIELD,philosophy
Jean-Paul Sartre,WORKS_IN_FIELD,epistemology
Jean-Paul Sartre,WORKS_IN_FIELD,ontology
Jean-Paul Sartre,WORKS_IN_FIELD,phenomenology
Jean-Paul Sartre,EDUCATED_AT,École Normale Supérieure
Jean-Paul Sartre,EDUCATED_AT,Lycée Louis-le-Grand
Jean-Paul Sartre,EDUCATED_AT,Cours Hattemer
Jean-Paul Sartre,EDUCATED_AT,Lycée Henri-IV
Jean-Paul Sartre,EDUCATED_AT,University of Paris
Jean-Paul Sartre,EMPLOYED_BY,Lycée Condorcet
Jean-Paul Sartre,IS_MEMBER_OF,American Academy of Arts and Sciences
Ronald Ross,RECEIVED,Q102034_1902
Q102034_1902,IS_INSTANCE_OF,Nobel Prize in Physiology or Medicine
Ronald Ross,IS_CITIZEN_OF,United Kingdom
Ronald Ross,WORKS_AS,malariologist
Ronald Ross,WORKS_AS,epidemiologist
Ronald Ross,WORKS_AS,novelist
Ronald Ross,WORKS_AS,microbiologist
Ronald Ross,WORKS_AS,pathologist
Ronald Ross,WORKS_AS,botanist
Ronald Ross,WORKS_AS,mathematician
Ronald Ross,WORKS_AS,zoologist
Ronald Ross,WORKS_AS,poet
Ronald Ross,WORKS_AS,physician
Ronald Ross,WORKS_IN_FIELD,epidemiology
Ronald Ross,WORKS_IN_FIELD,parasitology
Ronald Ross,EDUCATED_AT,Barts and The London School of Medicine and Dentistry
Ronald Ross,EMPLOYED_BY,King's College London
Ronald Ross,IS_MEMBER_OF,Royal Academy of Medicine of Belgium
Ronald Ross,IS_MEMBER_OF,Royal Society
Luc Montagnier,RECEIVED,Q103598_2008
Q103598_2008,IS_INSTANCE_OF,Nobel Prize in Physiology or Medicine
Luc Montagnier,IS_CITIZEN_OF,France
Luc Montagnier,WORKS_AS,biologist
Luc Montagnier,WORKS_AS,professor
Luc Montagnier,WORKS_AS,virologist
Luc Montagnier,WORKS_AS,molecular biologist
Luc Montagnier,WORKS_AS,researcher
Luc Montagnier,WORKS_IN_FIELD,immunodeficiency
Luc Montagnier,WORKS_IN_FIELD,immunobiology
Luc Montagnier,WORKS_IN_FIELD,molecular biology
Luc Montagnier,WORKS_IN_FIELD,virology
Luc Montagnier,WORKS_IN_FIELD,HIV
Luc Montagnier,EDUCATED_AT,Science Faculty of Paris
Luc Montagnier,EDUCATED_AT,University of Oxford
Luc Montagnier,EDUCATED_AT,Collège René-Descartes (Châtellerault
Luc Montagnier,EDUCATED_AT,Vienne)
Luc Montagnier,EMPLOYED_BY,National Center for Scientific Research
Luc Montagnier,EMPLOYED_BY,Pasteur Institute
Luc Montagnier,EMPLOYED_BY,Queens College
Luc Montagnier,IS_MEMBER_OF,Academia Europaea
Luc Montagnier,IS_MEMBER_OF,French Academy of Sciences
Luc Montagnier,IS_MEMBER_OF,European Academy of Sciences and Arts
Luc Montagnier,IS_MEMBER_OF,Académie Nationale de Médecine
Luc Montagnier,IS_MEMBER_OF,Buenos Aires National Academy of Medicine
Luc Montagnier,IS_MEMBER_OF,Comité Maurice-Audin
Luc Montagnier,IS_MEMBER_OF,European Molecular Biology Organization
Luc Montagnier,HOLDS_POSITION,president
Luc Montagnier,HOLDS_POSITION,Director of Research at CNRS
Françoise Barré-Sinoussi.,RECEIVED,Q103844_2008
Q103844_2008,IS_INSTANCE_OF,Nobel Prize in Physiology or Medicine
Françoise Barré-Sinoussi.,IS_CITIZEN_OF,France
Françoise Barré-Sinoussi.,WORKS_AS,directeur de recherche
Françoise Barré-Sinoussi.,WORKS_AS,virologist
Françoise Barré-Sinoussi.,WORKS_AS,researcher
Françoise Barré-Sinoussi.,WORKS_AS,university teacher
Françoise Barré-Sinoussi.,WORKS_AS,biologist
Françoise Barré-Sinoussi.,WORKS_IN_FIELD,virology
Françoise Barré-Sinoussi.,EDUCATED_AT,University of Paris
Françoise Barré-Sinoussi.,EMPLOYED_BY,Pasteur Institute
Françoise Barré-Sinoussi.,EMPLOYED_BY,French National Institute of Health and Medical Research
Françoise Barré-Sinoussi.,IS_MEMBER_OF,European Molecular Biology Organization
Françoise Barré-Sinoussi.,IS_MEMBER_OF,Royal Academy of Medicine of Catalonia
Françoise Barré-Sinoussi.,IS_MEMBER_OF,French Academy of Sciences
Bruce Beutler,RECEIVED,Q104592_2011
Q104592_2011,IS_INSTANCE_OF,Nobel Prize in Physiology or Medicine
Bruce Beutler,IS_CITIZEN_OF,United States
Bruce Beutler,WORKS_AS,university teacher
Bruce Beutler,WORKS_AS,physician
Bruce Beutler,WORKS_AS,scientist
Bruce Beutler,WORKS_AS,immunologist
Bruce Beutler,WORKS_AS,geneticist
Bruce Beutler,WORKS_IN_FIELD,physiology
Bruce Beutler,WORKS_IN_FIELD,immunology
Bruce Beutler,EDUCATED_AT,Polytechnic School
Bruce Beutler,EDUCATED_AT,Pritzker School of Medicine
Bruce Beutler,EDUCATED_AT,University of California
Bruce Beutler,EDUCATED_AT,San Diego
Bruce Beutler,EMPLOYED_BY,The Rockefeller University
Bruce Beutler,EMPLOYED_BY,Scripps Research
Bruce Beutler,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Bruce Beutler,IS_MEMBER_OF,American Academy of Arts and Sciences
Bruce Beutler,IS_MEMBER_OF,National Academy of Sciences
Jack Szostak,RECEIVED,Q104600_2009
Q104600_2009,IS_INSTANCE_OF,Nobel Prize in Physiology or Medicine
Jack Szostak,IS_CITIZEN_OF,United States
Jack Szostak,IS_CITIZEN_OF,Canada
Jack Szostak,WORKS_AS,molecular biologist
Jack Szostak,WORKS_AS,geneticist
Jack Szostak,WORKS_AS,biochemist
Jack Szostak,WORKS_AS,biologist
Jack Szostak,WORKS_AS,professor
Jack Szostak,WORKS_IN_FIELD,biology
Jack Szostak,WORKS_IN_FIELD,genetics
Jack Szostak,WORKS_IN_FIELD,cytogenetics
Jack Szostak,EDUCATED_AT,Cornell University
Jack Szostak,EDUCATED_AT,McGill University
Jack Szostak,EMPLOYED_BY,Harvard University
Jack Szostak,EMPLOYED_BY,Harvard Medical School
Jack Szostak,EMPLOYED_BY,University of Chicago
Jack Szostak,IS_MEMBER_OF,American Academy of Arts and Sciences
Jack Szostak,IS_MEMBER_OF,National Academy of Sciences
Jack Szostak,IS_MEMBER_OF,Royal Society
Andrew Huxley,RECEIVED,Q104607_1963
Q104607_1963,IS_INSTANCE_OF,Nobel Prize in Physiology or Medicine
Andrew Huxley,IS_CITIZEN_OF,United Kingdom
Andrew Huxley,WORKS_AS,biophysicist
Andrew Huxley,WORKS_AS,neuroscientist
Andrew Huxley,WORKS_AS,physiologist
Andrew Huxley,WORKS_AS,biologist
Andrew Huxley,WORKS_AS,physicist
Andrew Huxley,WORKS_AS,physician
Andrew Huxley,WORKS_IN_FIELD,physiology
Andrew Huxley,EDUCATED_AT,Trinity College
Andrew Huxley,EDUCATED_AT,Imperial College School of Medicine
Andrew Huxley,EDUCATED_AT,Westminster School
Andrew Huxley,EDUCATED_AT,University College School
Andrew Huxley,EMPLOYED_BY,University College London
Andrew Huxley,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Andrew Huxley,IS_MEMBER_OF,Royal Academy of Medicine of Belgium
Andrew Huxley,IS_MEMBER_OF,Indian National Science Academy
Andrew Huxley,IS_MEMBER_OF,American Academy of Arts and Sciences
Andrew Huxley,IS_MEMBER_OF,Academia Europaea
Andrew Huxley,IS_MEMBER_OF,National Academy of Sciences
Andrew Huxley,IS_MEMBER_OF,Royal Society
Andrew Huxley,HOLDS_POSITION,President of the Royal Society
Robert Edwards,RECEIVED,Q104913_2010
Q104913_2010,IS_INSTANCE_OF,Nobel Prize in Physiology or Medicine
Robert Edwards,IS_CITIZEN_OF,United Kingdom
Robert Edwards,WORKS_AS,physiologist
Robert Edwards,WORKS_AS,researcher
Robert Edwards,WORKS_AS,biologist
Robert Edwards,WORKS_AS,physician
Robert Edwards,WORKS_IN_FIELD,reproductive medicine
Robert Edwards,EDUCATED_AT,University of Edinburgh
Robert Edwards,EDUCATED_AT,Bangor University
Robert Edwards,EMPLOYED_BY,University of Cambridge
Robert Edwards,IS_MEMBER_OF,Academia Europaea
Robert Edwards,IS_MEMBER_OF,Royal Society
Ralph Steinman,RECEIVED,Q105494_2011
Q105494_2011,IS_INSTANCE_OF,Nobel Prize in Physiology or Medicine
Ralph Steinman,IS_CITIZEN_OF,Canada
Ralph Steinman,IS_CITIZEN_OF,United States
Ralph Steinman,WORKS_AS,immunologist
Ralph Steinman,WORKS_AS,researcher
Ralph Steinman,WORKS_AS,biologist
Ralph Steinman,WORKS_AS,professor
Ralph Steinman,WORKS_AS,physician
Ralph Steinman,WORKS_IN_FIELD,biology
Ralph Steinman,WORKS_IN_FIELD,virology
Ralph Steinman,WORKS_IN_FIELD,immunology
Ralph Steinman,WORKS_IN_FIELD,bacteriology
Ralph Steinman,EDUCATED_AT,McGill University
Ralph Steinman,EDUCATED_AT,The Rockefeller University
Ralph Steinman,EDUCATED_AT,Harvard Medical School
Ralph Steinman,EMPLOYED_BY,The Rockefeller University
Ralph Steinman,IS_MEMBER_OF,National Academy of Medicine
Ralph Steinman,IS_MEMBER_OF,National Academy of Sciences
Ralph Steinman,IS_MEMBER_OF,Royal Society of Edinburgh
Jules Hoffmann,RECEIVED,Q105605_2011
Q105605_2011,IS_INSTANCE_OF,Nobel Prize in Physiology or Medicine
Jules Hoffmann,IS_CITIZEN_OF,France
Jules Hoffmann,IS_CITIZEN_OF,Luxembourg
Jules Hoffmann,WORKS_AS,biologist
Jules Hoffmann,WORKS_IN_FIELD,biology
Jules Hoffmann,WORKS_IN_FIELD,insect
Jules Hoffmann,WORKS_IN_FIELD,cell biology
Jules Hoffmann,WORKS_IN_FIELD,immunology
Jules Hoffmann,EDUCATED_AT,University of Marburg
Jules Hoffmann,EDUCATED_AT,University of Strasbourg
Jules Hoffmann,EDUCATED_AT,Lycée de garçons Luxembourg
Jules Hoffmann,EMPLOYED_BY,French Academy of Sciences
Jules Hoffmann,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Jules Hoffmann,IS_MEMBER_OF,Section des sciences naturelles
Jules Hoffmann,IS_MEMBER_OF,physiques et mathématiques (Institut grand-ducal)
Jules Hoffmann,IS_MEMBER_OF,Pontifical Academy of Sciences
Jules Hoffmann,IS_MEMBER_OF,American Academy of Arts and Sciences
Jules Hoffmann,IS_MEMBER_OF,Academia Europaea
Jules Hoffmann,IS_MEMBER_OF,National Academy of Sciences
Jules Hoffmann,IS_MEMBER_OF,Académie Française
Jules Hoffmann,IS_MEMBER_OF,French Academy of Sciences
Jules Hoffmann,IS_MEMBER_OF,Russian Academy of Sciences
Jules Hoffmann,HOLDS_POSITION,seat 7 of the Académie française
Jules Hoffmann,HOLDS_POSITION,president of the French Academy of Sciences
Baruch Samuel Blumberg,RECEIVED,Q105830_1976
Q105830_1976,IS_INSTANCE_OF,Nobel Prize in Physiology or Medicine
Baruch Samuel Blumberg,IS_CITIZEN_OF,United States
Baruch Samuel Blumberg,WORKS_AS,virologist
Baruch Samuel Blumberg,WORKS_AS,anthropologist
Baruch Samuel Blumberg,WORKS_AS,geneticist
Baruch Samuel Blumberg,WORKS_AS,biochemist
Baruch Samuel Blumberg,WORKS_AS,university teacher
Baruch Samuel Blumberg,WORKS_AS,inventor
Baruch Samuel Blumberg,WORKS_AS,physician
Baruch Samuel Blumberg,WORKS_IN_FIELD,virology
Baruch Samuel Blumberg,EDUCATED_AT,Columbia University
Baruch Samuel Blumberg,EDUCATED_AT,Far Rockaway High School
Baruch Samuel Blumberg,EDUCATED_AT,Balliol College
Baruch Samuel Blumberg,EDUCATED_AT,Columbia University Vagelos College of Physicians and Surgeons
Baruch Samuel Blumberg,EDUCATED_AT,Union College
Baruch Samuel Blumberg,EDUCATED_AT,Yeshivah of Flatbush
Baruch Samuel Blumberg,EMPLOYED_BY,University of Pennsylvania
Baruch Samuel Blumberg,EMPLOYED_BY,Balliol College
Baruch Samuel Blumberg,IS_MEMBER_OF,Romanian Academy
Baruch Samuel Blumberg,IS_MEMBER_OF,American Academy of Arts and Sciences
Baruch Samuel Blumberg,IS_MEMBER_OF,National Academy of Sciences
Paul Lauterbur,RECEIVED,Q106547_2003
Q106547_2003,IS_INSTANCE_OF,Nobel Prize in Physiology or Medicine
Paul Lauterbur,IS_CITIZEN_OF,United States
Paul Lauterbur,WORKS_AS,biophysicist
Paul Lauterbur,WORKS_AS,researcher
Paul Lauterbur,WORKS_AS,chemist
Paul Lauterbur,WORKS_AS,professor
Paul Lauterbur,WORKS_AS,physicist
Paul Lauterbur,WORKS_IN_FIELD,chemistry
Paul Lauterbur,WORKS_IN_FIELD,radiology
Paul Lauterbur,EDUCATED_AT,University of Pittsburgh
Paul Lauterbur,EDUCATED_AT,Case Western Reserve University
Paul Lauterbur,EDUCATED_AT,Sidney High School
Paul Lauterbur,EMPLOYED_BY,University of Illinois Urbana–Champaign
Paul Lauterbur,EMPLOYED_BY,University of Illinois at Chicago
Paul Lauterbur,EMPLOYED_BY,Stony Brook University
Paul Lauterbur,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Paul Lauterbur,IS_MEMBER_OF,American Physical Society
Paul Lauterbur,IS_MEMBER_OF,National Academy of Sciences
Paul Lauterbur,IS_MEMBER_OF,American Association for the Advancement of Science
Rosalyn Sussman Yalow,RECEIVED,Q107402_1977
Q107402_1977,IS_INSTANCE_OF,Nobel Prize in Physiology or Medicine
Rosalyn Sussman Yalow,IS_CITIZEN_OF,United States
Rosalyn Sussman Yalow,WORKS_AS,biophysicist
Rosalyn Sussman Yalow,WORKS_AS,university teacher
Rosalyn Sussman Yalow,WORKS_AS,physicist
Rosalyn Sussman Yalow,WORKS_AS,physician
Rosalyn Sussman Yalow,WORKS_IN_FIELD,biophysics
Rosalyn Sussman Yalow,EDUCATED_AT,New York University
Rosalyn Sussman Yalow,EDUCATED_AT,University of Illinois Urbana–Champaign
Rosalyn Sussman Yalow,EDUCATED_AT,Hunter College
Rosalyn Sussman Yalow,EDUCATED_AT,Walton High School
Rosalyn Sussman Yalow,EMPLOYED_BY,Yeshiva University
Rosalyn Sussman Yalow,EMPLOYED_BY,Hunter College
Rosalyn Sussman Yalow,IS_MEMBER_OF,American Academy of Arts and Sciences
Rosalyn Sussman Yalow,IS_MEMBER_OF,Académie Nationale de Médecine
Rosalyn Sussman Yalow,IS_MEMBER_OF,National Academy of Sciences
Har Gobind Khorana,RECEIVED,Q107462_1968
Q107462_1968,IS_INSTANCE_OF,Nobel Prize in Physiology or Medicine
Har Gobind Khorana,IS_CITIZEN_OF,Dominion of India
Har Gobind Khorana,IS_CITIZEN_OF,British Raj
Har Gobind Khorana,IS_CITIZEN_OF,India
Har Gobind Khorana,IS_CITIZEN_OF,United States
Har Gobind Khorana,WORKS_AS,biologist
Har Gobind Khorana,WORKS_AS,geneticist
Har Gobind Khorana,WORKS_AS,university teacher
Har Gobind Khorana,WORKS_IN_FIELD,molecular biology
Har Gobind Khorana,EDUCATED_AT,University of Cambridge
Har Gobind Khorana,EDUCATED_AT,Government College University
Har Gobind Khorana,EDUCATED_AT,University of Liverpool
Har Gobind Khorana,EDUCATED_AT,University of the Punjab
Har Gobind Khorana,EMPLOYED_BY,University of British Columbia
Har Gobind Khorana,EMPLOYED_BY,University of Wisconsin–Madison
Har Gobind Khorana,EMPLOYED_BY,ETH Zurich
Har Gobind Khorana,EMPLOYED_BY,University of Cambridge
Har Gobind Khorana,EMPLOYED_BY,Massachusetts Institute of Technology
Har Gobind Khorana,IS_MEMBER_OF,The World Academy of Sciences
Har Gobind Khorana,IS_MEMBER_OF,American Academy of Arts and Sciences
Har Gobind Khorana,IS_MEMBER_OF,National Academy of Sciences
Har Gobind Khorana,IS_MEMBER_OF,Royal Society
Har Gobind Khorana,IS_MEMBER_OF,Russian Academy of Sciences
Har Gobind Khorana,IS_MEMBER_OF,Pontifical Academy of Sciences
Har Gobind Khorana,IS_MEMBER_OF,German Academy of Sciences Leopoldina
Har Gobind Khorana,IS_MEMBER_OF,Academy of Sciences of the USSR
Christiaan Eijkman,RECEIVED,Q107609_1929
Q107609_1929,IS_INSTANCE_OF,Nobel Prize in Physiology or Medicine
Christiaan Eijkman,IS_CITIZEN_OF,Kingdom of the Netherlands
Christiaan Eijkman,WORKS_AS,biochemist
Christiaan Eijkman,WORKS_AS,physiologist
Christiaan Eijkman,WORKS_AS,university teacher
Christiaan Eijkman,WORKS_AS,physician
Christiaan Eijkman,WORKS_IN_FIELD,physiology
Christiaan Eijkman,WORKS_IN_FIELD,pathology
Christiaan Eijkman,EDUCATED_AT,University of Amsterdam
Christiaan Eijkman,EDUCATED_AT,Pasteur Institute
Christiaan Eijkman,EMPLOYED_BY,Utrecht University
Christiaan Eijkman,IS_MEMBER_OF,National Academy of Sciences
Christiaan Eijkman,IS_MEMBER_OF,Royal Netherlands Academy of Arts and Sciences
Christiaan Eijkman,HOLDS_POSITION,rector of Utrecht University
